"","year","biomass","control.rule","sim"
"33268",2050,13109.0642847569,"constant.f.00",4715
"33269",2051,12271.208735482,"constant.f.00",4715
"33270",2052,12730.8410074257,"constant.f.00",4715
"33271",2023,23552.920424377,"constant.f.00",4129
"33272",2024,27445.6037895261,"constant.f.00",4129
"33273",2025,29406.3793173098,"constant.f.00",4129
"33274",2026,36752.1608821317,"constant.f.00",4129
"33275",2027,43292.8934432869,"constant.f.00",4129
"33276",2028,50961.5463008933,"constant.f.00",4129
"33277",2029,54996.3375820786,"constant.f.00",4129
"33278",2030,67890.9850065708,"constant.f.00",4129
"33279",2031,80292.9215698639,"constant.f.00",4129
"33280",2032,83398.5309494106,"constant.f.00",4129
"33281",2033,73809.2548168481,"constant.f.00",4129
"33282",2034,65587.518583974,"constant.f.00",4129
"33283",2035,55549.081454268,"constant.f.00",4129
"33284",2036,65144.4619102113,"constant.f.00",4129
"33285",2037,67063.4805833226,"constant.f.00",4129
"33286",2038,65940.766443652,"constant.f.00",4129
"33287",2039,79787.1546797998,"constant.f.00",4129
"33288",2040,86725.7409861835,"constant.f.00",4129
"33289",2041,97991.8183172359,"constant.f.00",4129
"33290",2042,106366.011281361,"constant.f.00",4129
"33291",2043,87251.6628111177,"constant.f.00",4129
"33292",2044,76046.8325915185,"constant.f.00",4129
"33293",2045,63940.8211312881,"constant.f.00",4129
"33294",2046,44544.4647972313,"constant.f.00",4129
"33295",2047,36311.1931884809,"constant.f.00",4129
"33296",2048,24414.892987601,"constant.f.00",4129
"33297",2049,21652.9857590536,"constant.f.00",4129
"33298",2050,21687.1682321539,"constant.f.00",4129
"33299",2051,21751.2743776691,"constant.f.00",4129
"33300",2052,20657.6081358763,"constant.f.00",4129
"33301",2023,18640.0609849195,"constant.f.00",9926
"33302",2024,20961.2392501729,"constant.f.00",9926
"33303",2025,22451.5404728745,"constant.f.00",9926
"33304",2026,77998.1951223853,"constant.f.00",9926
"33305",2027,114442.311091041,"constant.f.00",9926
"33306",2028,124543.910976682,"constant.f.00",9926
"33307",2029,121950.911469644,"constant.f.00",9926
"33308",2030,110445.075778645,"constant.f.00",9926
"33309",2031,130401.32688119,"constant.f.00",9926
"33310",2032,140592.048396192,"constant.f.00",9926
"33311",2033,106201.624665727,"constant.f.00",9926
"33312",2034,90676.4051069774,"constant.f.00",9926
"33313",2035,74555.189956399,"constant.f.00",9926
"33314",2036,142243.605865326,"constant.f.00",9926
"33315",2037,183993.834382193,"constant.f.00",9926
"33316",2038,177351.47196046,"constant.f.00",9926
"33317",2039,172279.2390592,"constant.f.00",9926
"33318",2040,149644.481671125,"constant.f.00",9926
"33319",2041,135296.569140133,"constant.f.00",9926
"33320",2042,123681.674306954,"constant.f.00",9926
"33321",2043,64592.0980938894,"constant.f.00",9926
"33322",2044,38606.5486904577,"constant.f.00",9926
"33323",2045,21021.0238112123,"constant.f.00",9926
"33324",2046,15317.6660518386,"constant.f.00",9926
"33325",2047,14845.2404300083,"constant.f.00",9926
"33326",2048,16001.6391960637,"constant.f.00",9926
"33327",2049,18494.8578575337,"constant.f.00",9926
"33328",2050,19780.041123573,"constant.f.00",9926
"33329",2051,19851.0976648989,"constant.f.00",9926
"33330",2052,18644.2680993394,"constant.f.00",9926
"33331",2023,22829.1595147481,"constant.f.00",7831
"33332",2024,22444.7008842836,"constant.f.00",7831
"33333",2025,22761.31501062,"constant.f.00",7831
"33334",2026,26501.1190537339,"constant.f.00",7831
"33335",2027,32776.218247773,"constant.f.00",7831
"33336",2028,33686.1097807652,"constant.f.00",7831
"33337",2029,32115.5549187531,"constant.f.00",7831
"33338",2030,29681.1279692689,"constant.f.00",7831
"33339",2031,27458.2494302513,"constant.f.00",7831
"33340",2032,23720.5869366522,"constant.f.00",7831
"33341",2033,19483.9608423096,"constant.f.00",7831
"33342",2034,16788.2457349192,"constant.f.00",7831
"33343",2035,14957.4160334194,"constant.f.00",7831
"33344",2036,20711.9638756835,"constant.f.00",7831
"33345",2037,33013.6611907717,"constant.f.00",7831
"33346",2038,48731.5090360808,"constant.f.00",7831
"33347",2039,53240.7697188121,"constant.f.00",7831
"33348",2040,62190.8293594166,"constant.f.00",7831
"33349",2041,61706.6381046907,"constant.f.00",7831
"33350",2042,53375.7284041293,"constant.f.00",7831
"33351",2043,59789.7264391668,"constant.f.00",7831
"33352",2044,57965.111966927,"constant.f.00",7831
"33353",2045,47501.8231156835,"constant.f.00",7831
"33354",2046,41324.9151942164,"constant.f.00",7831
"33355",2047,30702.3162594742,"constant.f.00",7831
"33356",2048,33462.2598048028,"constant.f.00",7831
"33357",2049,33488.7687427024,"constant.f.00",7831
"33358",2050,26074.0967856955,"constant.f.00",7831
"33359",2051,22807.7073975319,"constant.f.00",7831
"33360",2052,19514.1894888559,"constant.f.00",7831
"33361",2023,31229.5785497047,"constant.f.00",9600
"33362",2024,37545.3416264375,"constant.f.00",9600
"33363",2025,40973.6737174315,"constant.f.00",9600
"33364",2026,66197.5889503684,"constant.f.00",9600
"33365",2027,79114.8769621866,"constant.f.00",9600
"33366",2028,86639.5133879557,"constant.f.00",9600
"33367",2029,80310.9195259617,"constant.f.00",9600
"33368",2030,72131.2056210252,"constant.f.00",9600
"33369",2031,65231.8783794073,"constant.f.00",9600
"33370",2032,63260.1053087597,"constant.f.00",9600
"33371",2033,48536.0112421617,"constant.f.00",9600
"33372",2034,45115.1968282456,"constant.f.00",9600
"33373",2035,53812.585326198,"constant.f.00",9600
"33374",2036,56062.4715284127,"constant.f.00",9600
"33375",2037,56348.4984027827,"constant.f.00",9600
"33376",2038,55060.1509512445,"constant.f.00",9600
"33377",2039,54386.2269493857,"constant.f.00",9600
"33378",2040,54608.8017910476,"constant.f.00",9600
"33379",2041,64464.1845595096,"constant.f.00",9600
"33380",2042,61103.5234041226,"constant.f.00",9600
"33381",2043,60036.9762341168,"constant.f.00",9600
"33382",2044,55924.4494585872,"constant.f.00",9600
"33383",2045,51347.5979987506,"constant.f.00",9600
"33384",2046,43244.8164194723,"constant.f.00",9600
"33385",2047,34396.1900971115,"constant.f.00",9600
"33386",2048,23492.8869514561,"constant.f.00",9600
"33387",2049,17681.0299786386,"constant.f.00",9600
"33388",2050,16153.2220801841,"constant.f.00",9600
"33389",2051,15977.2970813934,"constant.f.00",9600
"33390",2052,16688.9930014883,"constant.f.00",9600
"33391",2023,17923.5188866588,"constant.f.00",5528
"33392",2024,23399.7854794805,"constant.f.00",5528
"33393",2025,27851.514947474,"constant.f.00",5528
"33394",2026,32050.4548199878,"constant.f.00",5528
"33395",2027,35253.755173711,"constant.f.00",5528
"33396",2028,69769.8618713945,"constant.f.00",5528
"33397",2029,87879.5907880174,"constant.f.00",5528
"33398",2030,99817.1396456638,"constant.f.00",5528
"33399",2031,106251.074025788,"constant.f.00",5528
"33400",2032,105494.460920576,"constant.f.00",5528
"33401",2033,154711.07265669,"constant.f.00",5528
"33402",2034,209283.355015405,"constant.f.00",5528
"33403",2035,243069.895609592,"constant.f.00",5528
"33404",2036,268007.001385502,"constant.f.00",5528
"33405",2037,279261.153195216,"constant.f.00",5528
"33406",2038,289947.225948506,"constant.f.00",5528
"33407",2039,295082.848499764,"constant.f.00",5528
"33408",2040,272923.298248366,"constant.f.00",5528
"33409",2041,253549.714801789,"constant.f.00",5528
"33410",2042,225996.40122841,"constant.f.00",5528
"33411",2043,207446.150142248,"constant.f.00",5528
"33412",2044,191917.720746726,"constant.f.00",5528
"33413",2045,177765.875662963,"constant.f.00",5528
"33414",2046,164780.210049479,"constant.f.00",5528
"33415",2047,0,"constant.f.00",5528
"33416",2048,0,"constant.f.00",5528
"33417",2049,0,"constant.f.00",5528
"33418",2050,0,"constant.f.00",5528
"33419",2051,0,"constant.f.00",5528
"33420",2052,0,"constant.f.00",5528
"33421",2023,15541.2282279058,"constant.f.00",5967
"33422",2024,14846.4627711358,"constant.f.00",5967
"33423",2025,13719.5986425033,"constant.f.00",5967
"33424",2026,15608.4189065883,"constant.f.00",5967
"33425",2027,21611.9540979481,"constant.f.00",5967
"33426",2028,21936.2406335552,"constant.f.00",5967
"33427",2029,23729.4832110998,"constant.f.00",5967
"33428",2030,22566.6358539048,"constant.f.00",5967
"33429",2031,26745.9632130547,"constant.f.00",5967
"33430",2032,26612.9580285149,"constant.f.00",5967
"33431",2033,21947.0329436366,"constant.f.00",5967
"33432",2034,21747.7463951983,"constant.f.00",5967
"33433",2035,22069.8467881116,"constant.f.00",5967
"33434",2036,21795.4436378501,"constant.f.00",5967
"33435",2037,26244.5894365942,"constant.f.00",5967
"33436",2038,33527.0489843782,"constant.f.00",5967
"33437",2039,38257.2491540756,"constant.f.00",5967
"33438",2040,49661.6675602095,"constant.f.00",5967
"33439",2041,53946.9360237899,"constant.f.00",5967
"33440",2042,47200.2747934568,"constant.f.00",5967
"33441",2043,42579.4465435554,"constant.f.00",5967
"33442",2044,34652.6528021828,"constant.f.00",5967
"33443",2045,25902.0678798215,"constant.f.00",5967
"33444",2046,22549.5736742963,"constant.f.00",5967
"33445",2047,16786.2699173138,"constant.f.00",5967
"33446",2048,14039.4689840581,"constant.f.00",5967
"33447",2049,11989.0977592171,"constant.f.00",5967
"33448",2050,14583.4171683529,"constant.f.00",5967
"33449",2051,15014.797194591,"constant.f.00",5967
"33450",2052,13698.333879625,"constant.f.00",5967
"33451",2023,23926.0605387446,"constant.f.00",9433
"33452",2024,26173.202197459,"constant.f.00",9433
"33453",2025,26112.2206034584,"constant.f.00",9433
"33454",2026,31328.8469871605,"constant.f.00",9433
"33455",2027,32794.7288599462,"constant.f.00",9433
"33456",2028,32757.498211791,"constant.f.00",9433
"33457",2029,28732.4609889081,"constant.f.00",9433
"33458",2030,27496.6547184184,"constant.f.00",9433
"33459",2031,30916.0952956125,"constant.f.00",9433
"33460",2032,30486.2318658104,"constant.f.00",9433
"33461",2033,30570.1135536917,"constant.f.00",9433
"33462",2034,31164.8773386383,"constant.f.00",9433
"33463",2035,35824.7970222344,"constant.f.00",9433
"33464",2036,38128.1974711324,"constant.f.00",9433
"33465",2037,34824.3368034585,"constant.f.00",9433
"33466",2038,29689.2277374748,"constant.f.00",9433
"33467",2039,27609.5121993936,"constant.f.00",9433
"33468",2040,24640.0328867098,"constant.f.00",9433
"33469",2041,32711.2816324693,"constant.f.00",9433
"33470",2042,33603.8072708779,"constant.f.00",9433
"33471",2043,31283.8091464846,"constant.f.00",9433
"33472",2044,29886.9266871542,"constant.f.00",9433
"33473",2045,26298.7100531126,"constant.f.00",9433
"33474",2046,24006.6044922533,"constant.f.00",9433
"33475",2047,23376.8719258763,"constant.f.00",9433
"33476",2048,18110.3697025508,"constant.f.00",9433
"33477",2049,14837.142943965,"constant.f.00",9433
"33478",2050,12669.4230459056,"constant.f.00",9433
"33479",2051,10677.8408839792,"constant.f.00",9433
"33480",2052,9980.36857769213,"constant.f.00",9433
"33481",2023,20194.3443569089,"constant.f.00",2493
"33482",2024,23042.295226649,"constant.f.00",2493
"33483",2025,24953.2378602259,"constant.f.00",2493
"33484",2026,24685.4108170794,"constant.f.00",2493
"33485",2027,23303.2255250361,"constant.f.00",2493
"33486",2028,25308.8067399166,"constant.f.00",2493
"33487",2029,20516.8755118235,"constant.f.00",2493
"33488",2030,19253.9773943104,"constant.f.00",2493
"33489",2031,85257.8640038355,"constant.f.00",2493
"33490",2032,119427.658570473,"constant.f.00",2493
"33491",2033,151204.115738955,"constant.f.00",2493
"33492",2034,163226.916243838,"constant.f.00",2493
"33493",2035,168423.117669238,"constant.f.00",2493
"33494",2036,174023.203088678,"constant.f.00",2493
"33495",2037,172661.380756884,"constant.f.00",2493
"33496",2038,127202.766473767,"constant.f.00",2493
"33497",2039,104700.903152899,"constant.f.00",2493
"33498",2040,77472.2896388076,"constant.f.00",2493
"33499",2041,66526.0553621973,"constant.f.00",2493
"33500",2042,49773.2873114367,"constant.f.00",2493
"33501",2043,39565.7886320806,"constant.f.00",2493
"33502",2044,31694.5613677604,"constant.f.00",2493
"33503",2045,25387.1785148338,"constant.f.00",2493
"33504",2046,22027.5549670556,"constant.f.00",2493
"33505",2047,18306.2831135008,"constant.f.00",2493
"33506",2048,15203.2977193193,"constant.f.00",2493
"33507",2049,14316.9165315616,"constant.f.00",2493
"33508",2050,12421.3065531028,"constant.f.00",2493
"33509",2051,10519.2009821335,"constant.f.00",2493
"33510",2052,9554.98182071477,"constant.f.00",2493
"33511",2023,16594.0646744637,"constant.f.00",5828
"33512",2024,20656.2607836419,"constant.f.00",5828
"33513",2025,25257.1029551486,"constant.f.00",5828
"33514",2026,28618.1126584867,"constant.f.00",5828
"33515",2027,31973.5577170361,"constant.f.00",5828
"33516",2028,45527.9017780603,"constant.f.00",5828
"33517",2029,54004.0430744779,"constant.f.00",5828
"33518",2030,60178.6449874941,"constant.f.00",5828
"33519",2031,63592.0735369244,"constant.f.00",5828
"33520",2032,61052.1227545225,"constant.f.00",5828
"33521",2033,58971.1374590593,"constant.f.00",5828
"33522",2034,56978.2184223858,"constant.f.00",5828
"33523",2035,55583.0299306851,"constant.f.00",5828
"33524",2036,60421.7905688508,"constant.f.00",5828
"33525",2037,70621.4505651999,"constant.f.00",5828
"33526",2038,76408.3759676793,"constant.f.00",5828
"33527",2039,95986.9846859824,"constant.f.00",5828
"33528",2040,111600.338180804,"constant.f.00",5828
"33529",2041,122354.598048954,"constant.f.00",5828
"33530",2042,114408.390109709,"constant.f.00",5828
"33531",2043,100438.4601663,"constant.f.00",5828
"33532",2044,0,"constant.f.00",5828
"33533",2045,0,"constant.f.00",5828
"33534",2046,0,"constant.f.00",5828
"33535",2047,0,"constant.f.00",5828
"33536",2048,0,"constant.f.00",5828
"33537",2049,0,"constant.f.00",5828
"33538",2050,0,"constant.f.00",5828
"33539",2051,0,"constant.f.00",5828
"33540",2052,0,"constant.f.00",5828
"33541",2023,27556.6372314064,"constant.f.00",1532
"33542",2024,31109.5232872621,"constant.f.00",1532
"33543",2025,38051.001991185,"constant.f.00",1532
"33544",2026,85195.1867218237,"constant.f.00",1532
"33545",2027,150341.42567295,"constant.f.00",1532
"33546",2028,178452.827020877,"constant.f.00",1532
"33547",2029,171940.154899973,"constant.f.00",1532
"33548",2030,152619.488613928,"constant.f.00",1532
"33549",2031,132926.709410101,"constant.f.00",1532
"33550",2032,114961.239187275,"constant.f.00",1532
"33551",2033,102924.192755894,"constant.f.00",1532
"33552",2034,106092.783759521,"constant.f.00",1532
"33553",2035,106382.741558386,"constant.f.00",1532
"33554",2036,98224.2585240496,"constant.f.00",1532
"33555",2037,156577.402346319,"constant.f.00",1532
"33556",2038,227486.141973508,"constant.f.00",1532
"33557",2039,245131.677248778,"constant.f.00",1532
"33558",2040,275998.818389828,"constant.f.00",1532
"33559",2041,273033.395006181,"constant.f.00",1532
"33560",2042,244621.293766626,"constant.f.00",1532
"33561",2043,224356.729779758,"constant.f.00",1532
"33562",2044,174894.891934088,"constant.f.00",1532
"33563",2045,130521.134154578,"constant.f.00",1532
"33564",2046,109313.962074556,"constant.f.00",1532
"33565",2047,74470.0740698165,"constant.f.00",1532
"33566",2048,55810.6055567055,"constant.f.00",1532
"33567",2049,50622.7171299109,"constant.f.00",1532
"33568",2050,43912.653817628,"constant.f.00",1532
"33569",2051,36994.8968438994,"constant.f.00",1532
"33570",2052,30650.630506932,"constant.f.00",1532
"33571",2023,21029.7519079891,"constant.f.00",6647
"33572",2024,27629.6458828809,"constant.f.00",6647
"33573",2025,32561.3668020369,"constant.f.00",6647
"33574",2026,42392.7146375143,"constant.f.00",6647
"33575",2027,51769.5829038067,"constant.f.00",6647
"33576",2028,118693.083225996,"constant.f.00",6647
"33577",2029,155523.635740126,"constant.f.00",6647
"33578",2030,184651.861758773,"constant.f.00",6647
"33579",2031,199897.051024409,"constant.f.00",6647
"33580",2032,200686.010494877,"constant.f.00",6647
"33581",2033,204971.402330216,"constant.f.00",6647
"33582",2034,213081.332881598,"constant.f.00",6647
"33583",2035,202879.872708702,"constant.f.00",6647
"33584",2036,202322.646322866,"constant.f.00",6647
"33585",2037,202451.339070649,"constant.f.00",6647
"33586",2038,200362.449317164,"constant.f.00",6647
"33587",2039,200251.035236714,"constant.f.00",6647
"33588",2040,0,"constant.f.00",6647
"33589",2041,0,"constant.f.00",6647
"33590",2042,0,"constant.f.00",6647
"33591",2043,0,"constant.f.00",6647
"33592",2044,0,"constant.f.00",6647
"33593",2045,0,"constant.f.00",6647
"33594",2046,0,"constant.f.00",6647
"33595",2047,0,"constant.f.00",6647
"33596",2048,0,"constant.f.00",6647
"33597",2049,0,"constant.f.00",6647
"33598",2050,0,"constant.f.00",6647
"33599",2051,0,"constant.f.00",6647
"33600",2052,0,"constant.f.00",6647
"33601",2023,22627.6283076205,"constant.f.00",8371
"33602",2024,28568.3642012089,"constant.f.00",8371
"33603",2025,34781.8749399857,"constant.f.00",8371
"33604",2026,74195.7432155189,"constant.f.00",8371
"33605",2027,178743.56345777,"constant.f.00",8371
"33606",2028,316189.345832041,"constant.f.00",8371
"33607",2029,412238.280861508,"constant.f.00",8371
"33608",2030,482246.730218612,"constant.f.00",8371
"33609",2031,538559.273769313,"constant.f.00",8371
"33610",2032,568511.343460778,"constant.f.00",8371
"33611",2033,545962.563892998,"constant.f.00",8371
"33612",2034,525997.283294122,"constant.f.00",8371
"33613",2035,492589.624695813,"constant.f.00",8371
"33614",2036,463144.940139711,"constant.f.00",8371
"33615",2037,455784.622234674,"constant.f.00",8371
"33616",2038,447301.190796148,"constant.f.00",8371
"33617",2039,465956.153700653,"constant.f.00",8371
"33618",2040,485062.085256064,"constant.f.00",8371
"33619",2041,1039568.59735244,"constant.f.00",8371
"33620",2042,1465868.01440398,"constant.f.00",8371
"33621",2043,1670901.54443456,"constant.f.00",8371
"33622",2044,1772486.73005122,"constant.f.00",8371
"33623",2045,1715112.39092292,"constant.f.00",8371
"33624",2046,1696341.10565954,"constant.f.00",8371
"33625",2047,1724103.90913246,"constant.f.00",8371
"33626",2048,1467002.99115648,"constant.f.00",8371
"33627",2049,1298265.48056796,"constant.f.00",8371
"33628",2050,1193719.05781635,"constant.f.00",8371
"33629",2051,1096150.90001658,"constant.f.00",8371
"33630",2052,1007620.79507555,"constant.f.00",8371
"33631",2023,16988.7564573295,"constant.f.00",5335
"33632",2024,18159.4403278348,"constant.f.00",5335
"33633",2025,17448.2835995182,"constant.f.00",5335
"33634",2026,17444.2030593735,"constant.f.00",5335
"33635",2027,16165.5369042183,"constant.f.00",5335
"33636",2028,15148.2295838271,"constant.f.00",5335
"33637",2029,13603.0815111715,"constant.f.00",5335
"33638",2030,11777.5430926709,"constant.f.00",5335
"33639",2031,10869.4422936386,"constant.f.00",5335
"33640",2032,17346.9850374825,"constant.f.00",5335
"33641",2033,21176.9621296921,"constant.f.00",5335
"33642",2034,21306.7455010008,"constant.f.00",5335
"33643",2035,26326.3311844285,"constant.f.00",5335
"33644",2036,36372.8529157795,"constant.f.00",5335
"33645",2037,42408.929588574,"constant.f.00",5335
"33646",2038,41603.9773226687,"constant.f.00",5335
"33647",2039,65345.2433226731,"constant.f.00",5335
"33648",2040,74079.1636038054,"constant.f.00",5335
"33649",2041,94125.7191942188,"constant.f.00",5335
"33650",2042,94487.3810468023,"constant.f.00",5335
"33651",2043,80431.719360843,"constant.f.00",5335
"33652",2044,67859.0020097208,"constant.f.00",5335
"33653",2045,55659.1098806637,"constant.f.00",5335
"33654",2046,40336.1916854302,"constant.f.00",5335
"33655",2047,31821.806433697,"constant.f.00",5335
"33656",2048,21023.6441805375,"constant.f.00",5335
"33657",2049,15662.7654784069,"constant.f.00",5335
"33658",2050,13461.5163437884,"constant.f.00",5335
"33659",2051,11741.753117012,"constant.f.00",5335
"33660",2052,14359.6216318789,"constant.f.00",5335
"33661",2023,13337.1287204276,"constant.f.00",1786
"33662",2024,13731.4479162845,"constant.f.00",1786
"33663",2025,13191.9314557169,"constant.f.00",1786
"33664",2026,12455.7744223699,"constant.f.00",1786
"33665",2027,12348.1345965693,"constant.f.00",1786
"33666",2028,12873.5354246776,"constant.f.00",1786
"33667",2029,41651.1348056222,"constant.f.00",1786
"33668",2030,57476.8755039388,"constant.f.00",1786
"33669",2031,59492.5653065793,"constant.f.00",1786
"33670",2032,59518.8002796771,"constant.f.00",1786
"33671",2033,51829.6423396774,"constant.f.00",1786
"33672",2034,50586.8932084636,"constant.f.00",1786
"33673",2035,49474.2519302117,"constant.f.00",1786
"33674",2036,35479.2520498654,"constant.f.00",1786
"33675",2037,31881.5620977967,"constant.f.00",1786
"33676",2038,29753.5744012603,"constant.f.00",1786
"33677",2039,25094.922037871,"constant.f.00",1786
"33678",2040,22926.2052688075,"constant.f.00",1786
"33679",2041,20301.2838971381,"constant.f.00",1786
"33680",2042,21345.1269734415,"constant.f.00",1786
"33681",2043,21619.0195088701,"constant.f.00",1786
"33682",2044,18916.304704321,"constant.f.00",1786
"33683",2045,16788.937818723,"constant.f.00",1786
"33684",2046,17244.0844024911,"constant.f.00",1786
"33685",2047,16375.0136711315,"constant.f.00",1786
"33686",2048,14832.6205520489,"constant.f.00",1786
"33687",2049,16724.0502785142,"constant.f.00",1786
"33688",2050,21827.2328644718,"constant.f.00",1786
"33689",2051,28058.3050397376,"constant.f.00",1786
"33690",2052,29307.789534309,"constant.f.00",1786
"33691",2023,20993.0198188046,"constant.f.00",1185
"33692",2024,24485.2980900868,"constant.f.00",1185
"33693",2025,29946.2297434293,"constant.f.00",1185
"33694",2026,41271.4061086559,"constant.f.00",1185
"33695",2027,70021.2184809835,"constant.f.00",1185
"33696",2028,93194.5335008508,"constant.f.00",1185
"33697",2029,223257.98645631,"constant.f.00",1185
"33698",2030,320649.755844996,"constant.f.00",1185
"33699",2031,335220.730437746,"constant.f.00",1185
"33700",2032,338940.482028293,"constant.f.00",1185
"33701",2033,313118.726498324,"constant.f.00",1185
"33702",2034,290874.922415911,"constant.f.00",1185
"33703",2035,276572.72701083,"constant.f.00",1185
"33704",2036,169968.626795396,"constant.f.00",1185
"33705",2037,121868.457070226,"constant.f.00",1185
"33706",2038,99420.0899070962,"constant.f.00",1185
"33707",2039,74404.9023803768,"constant.f.00",1185
"33708",2040,67319.9201009764,"constant.f.00",1185
"33709",2041,64490.7115166579,"constant.f.00",1185
"33710",2042,63743.0213483856,"constant.f.00",1185
"33711",2043,59387.3340074051,"constant.f.00",1185
"33712",2044,54569.8995814365,"constant.f.00",1185
"33713",2045,48034.4487896983,"constant.f.00",1185
"33714",2046,42265.7555996675,"constant.f.00",1185
"33715",2047,35926.6373862123,"constant.f.00",1185
"33716",2048,23564.5408712716,"constant.f.00",1185
"33717",2049,17506.3313738729,"constant.f.00",1185
"33718",2050,20734.6205355747,"constant.f.00",1185
"33719",2051,22046.0067400882,"constant.f.00",1185
"33720",2052,21342.6752359031,"constant.f.00",1185
"33721",2023,17232.3098552958,"constant.f.00",67
"33722",2024,20410.0125620978,"constant.f.00",67
"33723",2025,22139.5606314522,"constant.f.00",67
"33724",2026,22055.4177632386,"constant.f.00",67
"33725",2027,53005.0647499025,"constant.f.00",67
"33726",2028,72281.1470367672,"constant.f.00",67
"33727",2029,74539.7430288892,"constant.f.00",67
"33728",2030,75128.9075446568,"constant.f.00",67
"33729",2031,68286.8335765025,"constant.f.00",67
"33730",2032,61740.7137428623,"constant.f.00",67
"33731",2033,58625.7693286065,"constant.f.00",67
"33732",2034,51787.000048108,"constant.f.00",67
"33733",2035,107247.080820567,"constant.f.00",67
"33734",2036,133219.03483286,"constant.f.00",67
"33735",2037,134262.260350247,"constant.f.00",67
"33736",2038,134291.287411994,"constant.f.00",67
"33737",2039,143340.15758795,"constant.f.00",67
"33738",2040,144070.483074248,"constant.f.00",67
"33739",2041,141896.144528529,"constant.f.00",67
"33740",2042,103183.613059948,"constant.f.00",67
"33741",2043,82183.7287773441,"constant.f.00",67
"33742",2044,70744.0452485019,"constant.f.00",67
"33743",2045,56237.5759092028,"constant.f.00",67
"33744",2046,38200.1812051728,"constant.f.00",67
"33745",2047,28325.060824191,"constant.f.00",67
"33746",2048,24285.5306284327,"constant.f.00",67
"33747",2049,26982.154778023,"constant.f.00",67
"33748",2050,34495.1337893069,"constant.f.00",67
"33749",2051,38455.0971697291,"constant.f.00",67
"33750",2052,37499.382019235,"constant.f.00",67
"33751",2023,19544.3284377644,"constant.f.00",7940
"33752",2024,22994.6731456926,"constant.f.00",7940
"33753",2025,24763.0217296958,"constant.f.00",7940
"33754",2026,26411.7603239289,"constant.f.00",7940
"33755",2027,31989.2222408458,"constant.f.00",7940
"33756",2028,40921.9097858525,"constant.f.00",7940
"33757",2029,46104.8023180821,"constant.f.00",7940
"33758",2030,73871.3025415964,"constant.f.00",7940
"33759",2031,100926.142636277,"constant.f.00",7940
"33760",2032,125617.267391595,"constant.f.00",7940
"33761",2033,134990.451633565,"constant.f.00",7940
"33762",2034,128873.306851814,"constant.f.00",7940
"33763",2035,122806.001196503,"constant.f.00",7940
"33764",2036,115885.781166908,"constant.f.00",7940
"33765",2037,92136.6650944454,"constant.f.00",7940
"33766",2038,105406.641850152,"constant.f.00",7940
"33767",2039,107276.862685342,"constant.f.00",7940
"33768",2040,133018.180034033,"constant.f.00",7940
"33769",2041,158552.372088223,"constant.f.00",7940
"33770",2042,161603.35404787,"constant.f.00",7940
"33771",2043,156299.468873924,"constant.f.00",7940
"33772",2044,148739.907021969,"constant.f.00",7940
"33773",2045,114746.884198644,"constant.f.00",7940
"33774",2046,96744.6799303521,"constant.f.00",7940
"33775",2047,68151.3380091833,"constant.f.00",7940
"33776",2048,45730.3706726611,"constant.f.00",7940
"33777",2049,49562.8874226814,"constant.f.00",7940
"33778",2050,54743.2079812248,"constant.f.00",7940
"33779",2051,53033.2082310782,"constant.f.00",7940
"33780",2052,49835.8790242382,"constant.f.00",7940
"33781",2023,14411.582896942,"constant.f.00",2092
"33782",2024,13681.4514071789,"constant.f.00",2092
"33783",2025,12878.3315258035,"constant.f.00",2092
"33784",2026,12454.2752045934,"constant.f.00",2092
"33785",2027,16042.0208750242,"constant.f.00",2092
"33786",2028,16596.1476237519,"constant.f.00",2092
"33787",2029,14086.9525517272,"constant.f.00",2092
"33788",2030,11707.5858576487,"constant.f.00",2092
"33789",2031,19049.0323129029,"constant.f.00",2092
"33790",2032,23728.4071663922,"constant.f.00",2092
"33791",2033,29384.6419785901,"constant.f.00",2092
"33792",2034,34508.4857757441,"constant.f.00",2092
"33793",2035,35807.2292460276,"constant.f.00",2092
"33794",2036,31665.5779365511,"constant.f.00",2092
"33795",2037,30849.012433819,"constant.f.00",2092
"33796",2038,27217.7423577601,"constant.f.00",2092
"33797",2039,21801.7218386757,"constant.f.00",2092
"33798",2040,24304.0990994194,"constant.f.00",2092
"33799",2041,168196.612757414,"constant.f.00",2092
"33800",2042,228097.618334067,"constant.f.00",2092
"33801",2043,205616.833759609,"constant.f.00",2092
"33802",2044,165864.692812708,"constant.f.00",2092
"33803",2045,122277.988425474,"constant.f.00",2092
"33804",2046,92480.9904167432,"constant.f.00",2092
"33805",2047,70597.1933772501,"constant.f.00",2092
"33806",2048,39793.6768764388,"constant.f.00",2092
"33807",2049,24750.6739449124,"constant.f.00",2092
"33808",2050,17392.9035295411,"constant.f.00",2092
"33809",2051,13784.2656656064,"constant.f.00",2092
"33810",2052,10901.5761564383,"constant.f.00",2092
"33811",2023,16177.2051533104,"constant.f.00",4051
"33812",2024,16658.7813796036,"constant.f.00",4051
"33813",2025,16115.2151196599,"constant.f.00",4051
"33814",2026,17554.0041539322,"constant.f.00",4051
"33815",2027,20610.3135012523,"constant.f.00",4051
"33816",2028,21758.6700151762,"constant.f.00",4051
"33817",2029,25308.1000066387,"constant.f.00",4051
"33818",2030,26926.4877510957,"constant.f.00",4051
